2019,01,01,00,16700.0,17.46865088120103,3030.06494140625,284.37709045410156,100727.0,63.07341003417969,98110.0,287.05726623535156,87.5,288.08642578125,289.65284729003906,0.009210000000000001,285.6181182861328,83.2,8.939890934852883,0.6,-66.0,70.0,7.0,100.0,0.0,376.1,0.0,354.06822204589844,0.0,0.0,0.0,-105.0,20.804779052734375,63200.0,63100.0
2019,01,01,01,14900.0,17.46019879542291,3027.47021484375,283.6851501464844,100863.0,74.70720291137695,98230.0,286.8345184326172,85.7,287.5183868408203,289.0218963623047,0.00923,285.6872863769531,87.2,8.69208775786683,0.59,-43.0,55.0,7.6000000000000005,100.0,0.0,378.3,0.0,353.11329650878906,0.0,0.0,0.0,-79.0,23.581058502197266,63700.0,63600.0
2019,01,01,02,16800.0,16.610273871570826,3029.37548828125,281.93641662597656,101033.0,89.31047821044922,98410.0,286.11964416503906,84.5,286.8900146484375,288.2171630859375,0.00843,284.3122863769531,83.2,8.566131022991613,0.58,-50.0,84.0,8.200000000000001,98.875,0.0,372.0,0.0,349.62310791015625,0.0,0.0,0.0,64.0,22.882434844970703,63300.0,63200.0
2019,01,01,03,18800.0,15.153715452179313,3028.9658203125,281.4838409423828,101119.0,96.31573486328125,98480.0,284.84120178222656,83.2,285.89976501464844,287.1934814453125,0.007560000000000001,282.7361602783203,78.80000000000001,7.189087723381817,0.48,-56.0,81.0,10.3,99.125,0.0,365.6,0.0,343.514404296875,0.0,0.0,0.0,73.0,25.190040588378906,63200.0,63100.0
2019,01,01,04,19900.0,13.561466366052628,3036.89111328125,281.41180419921875,101286.0,110.47370910644531,98630.0,284.53465270996094,82.2,285.5010070800781,286.64971923828125,0.0071600000000000006,281.9039764404297,76.80000000000001,6.6280514562968165,0.44,-51.0,87.0,10.5,99.125,0.0,351.5,0.0,341.8133850097656,0.0,0.0,0.0,50.0,26.65448760986328,62800.0,62600.0
2019,01,01,05,19900.0,12.309612594544888,3042.793701171875,280.3560333251953,101390.0,119.6823501586914,98760.0,283.9891662597656,81.4,284.7713928222656,285.8204345703125,0.0068000000000000005,281.20579528808594,77.0,6.6255793400341645,0.44,-41.0,92.0,11.700000000000001,100.0,0.0,346.1,0.0,339.2922821044922,0.0,0.0,0.0,10.0,27.79898452758789,63400.0,63300.0
2019,01,01,06,18900.0,11.106258034706116,3050.788818359375,279.4869689941406,101477.0,127.38487243652344,98840.0,283.23443603515625,80.80000000000001,283.9391326904297,284.86351013183594,0.00657,280.68299865722656,79.0,5.001997069222853,0.33,-28.0,63.0,12.5,98.875,0.0,357.20000000000005,0.0,335.77476501464844,0.0,0.0,0.0,-7.0,30.154891967773438,63600.0,63500.0
2019,01,01,07,20800.0,10.164608981460333,3055.841552734375,277.9785461425781,101580.0,136.5138053894043,98940.0,282.54808044433594,80.2,283.05067443847656,283.94029235839844,0.00593,279.2343444824219,75.7,4.75124964339193,0.32,-20.0,76.0,14.0,1.125,0.0,270.2,0.0,332.55345153808594,0.0,0.0,0.0,40.0,28.332542419433594,63700.0,63500.0
2019,01,01,08,19300.0,8.276938084512949,3058.396728515625,277.37242126464844,101715.0,147.4350128173828,99070.0,280.98558044433594,79.7,281.6557312011719,282.4435119628906,0.00566,278.56446838378906,78.7,3.3781818319112062,0.2,-20.0,32.0,15.200000000000001,1.125,0.0,276.8,0.0,325.1465606689453,0.0,0.0,0.0,69.0,27.001201629638672,64300.0,64200.0
2019,01,01,09,18100.0,4.737953003495932,3061.671875,277.13050842285156,101782.0,152.5937957763672,99120.0,280.2778015136719,79.4,280.76243591308594,281.49285888671875,0.00557,278.39093017578125,82.2,2.066960351075977,0.09,-10.0,10.0,16.2,1.125,0.0,270.3,0.0,321.92822265625,0.0,0.0,0.0,85.0,26.49944305419922,64900.0,64800.0
2019,01,01,10,16700.0,5.112349104136229,3059.5244140625,275.98126220703125,101805.0,154.09317016601562,99140.0,279.6578826904297,79.2,279.8582000732422,280.51527404785156,0.005280000000000001,277.59063720703125,84.7,1.8193157203495502,0.1,0.0,14.0,17.0,1.125,0.0,255.70000000000002,0.0,318.96995544433594,0.0,0.0,0.0,76.0,27.54279327392578,66100.0,66000.0
2019,01,01,11,17200.0,5.928161416202784,3061.501953125,275.14036560058594,101900.0,161.5193862915039,99220.0,279.5807189941406,78.80000000000001,279.6997985839844,280.3575439453125,0.00513,277.2019348144531,83.60000000000001,1.8777427158784121,0.11,0.0,18.0,17.5,1.125,0.0,254.10000000000002,0.0,318.7635040283203,0.0,0.0,0.0,80.0,27.779998779296875,68000.0,67900.0
2019,01,01,12,16600.0,5.444608174264431,3068.08740234375,274.7623291015625,102052.0,174.11753845214844,99360.0,279.3269500732422,78.60000000000001,279.52919006347656,280.0622863769531,0.005180000000000001,277.3440856933594,85.0,2.063598767737858,0.12,-4.0,14.0,17.7,1.125,0.0,254.0,0.0,317.3787841796875,0.0,0.0,0.0,89.0,29.2593994140625,69000.0,68900.0
2019,01,01,13,16800.0,3.3052558340132236,3076.701171875,274.6839904785156,102191.0,185.7634735107422,99500.0,278.85723876953125,78.4,279.3044128417969,279.71214294433594,0.005200000000000001,277.4250183105469,85.0,1.939626949839294,0.07,0.0,5.0,17.7,100.0,0.0,336.40000000000003,0.0,315.5699462890625,0.0,0.0,10.9,110.0,30.413188934326172,90300.0,69300.0
