2019,01,01,00,13700.0,12.281150881201029,3049.34619140625,286.87709045410156,100757.0,65.22966003417969,97270.0,288.30726623535156,95.80000000000001,288.83642578125,291.15284729003906,0.01051,287.4931182861328,90.60000000000001,6.939890934852883,0.53,-30.0,40.0,5.300000000000001,23.75,0.0,378.6,0.0,344.81822204589844,0.0,0.0,0.0,137.0,21.679779052734375,64800.0,64700.0
2019,01,01,01,17300.0,18.52269879542291,3041.75146484375,285.8101501464844,100848.0,73.33220291137695,97390.0,287.5220184326172,92.0,288.7683868408203,291.0218963623047,0.00958,286.1247863769531,81.9,9.75458775786683,0.75,-91.0,90.0,5.1000000000000005,42.375,0.0,375.8,0.0,341.11329650878906,0.0,0.0,0.0,94.0,21.956058502197266,62900.0,62800.0
2019,01,01,02,17200.0,16.422773871570826,3040.65673828125,284.81141662597656,100897.0,77.56047821044922,97400.0,286.36964416503906,90.2,287.6400146484375,289.8421630859375,0.008960000000000001,285.0622863769531,82.0,7.5036310229916126,0.5700000000000001,-80.0,60.0,6.800000000000001,84.75,0.0,376.40000000000003,0.0,335.49810791015625,0.0,0.0,0.0,22.0,27.132434844970703,63900.0,63700.0
2019,01,01,03,16700.0,16.841215452179313,3037.9658203125,283.7963409423828,100979.0,85.09698486328125,97500.0,286.46620178222656,88.9,287.33726501464844,289.4434814453125,0.00881,284.8611602783203,83.2,7.751587723381817,0.59,-56.0,79.0,6.9,90.875,0.0,374.8,0.0,336.014404296875,0.0,0.0,0.0,42.0,32.502540588378906,63500.0,63400.0
2019,01,01,04,15900.0,16.623966366052628,3040.42236328125,283.53680419921875,101079.0,93.44245910644531,97580.0,285.97215270996094,88.10000000000001,286.7510070800781,288.77471923828125,0.00864,284.5914764404297,85.0,8.065551456296816,0.62,-52.0,67.0,7.300000000000001,40.375,0.0,306.7,0.0,333.6883850097656,0.0,0.0,0.0,53.0,28.77948760986328,62300.0,62200.0
2019,01,01,05,19500.0,15.059612594544888,3042.387451171875,282.2310333251953,101204.0,104.0573501586914,97700.0,285.1141662597656,87.30000000000001,285.9588928222656,287.8829345703125,0.0074800000000000005,282.45579528808594,77.5,7.8755793400341645,0.6,-56.0,124.0,10.3,70.125,0.0,352.3,0.0,329.5422821044922,0.0,0.0,0.0,87.0,24.79898452758789,62600.0,62500.0
2019,01,01,06,20500.0,14.481258034706116,3047.945068359375,281.8619689941406,101292.0,111.29112243652344,97780.0,284.04693603515625,86.7,285.1266326904297,286.98851013183594,0.0069500000000000004,281.37049865722656,75.8,6.314497069222853,0.47000000000000003,-59.0,96.0,11.100000000000001,98.875,0.0,348.90000000000003,0.0,324.64976501464844,0.0,0.0,0.0,80.0,30.342391967773438,62900.0,62800.0
2019,01,01,07,19600.0,12.602108981460333,3052.185302734375,280.6035461425781,101421.0,122.3888053894043,97900.0,283.79808044433594,86.2,284.67567443847656,286.37779235839844,0.006860000000000001,281.2343444824219,77.60000000000001,6.00124964339193,0.45,-40.0,90.0,11.0,90.875,0.0,360.40000000000003,0.0,323.67845153808594,0.0,0.0,0.0,87.0,30.520042419433594,63500.0,63400.0
2019,01,01,08,19600.0,9.714438084512949,3056.552978515625,279.87242126464844,101560.0,134.1537628173828,98030.0,282.73558044433594,85.7,283.5307312011719,285.1935119628906,0.00638,280.18946838378906,77.60000000000001,5.253181831911206,0.39,-40.0,74.0,12.3,88.375,0.0,351.70000000000005,0.0,318.7715606689453,0.0,0.0,0.0,86.0,29.126201629638672,63700.0,63600.0
2019,01,01,09,20100.0,7.300453003495932,3060.890625,279.25550842285156,101647.0,141.4375457763672,98120.0,281.9653015136719,85.30000000000001,282.44993591308594,283.99285888671875,0.005860000000000001,278.95343017578125,77.4,3.754460351075977,0.27,-20.0,63.0,13.9,27.5,0.0,279.0,0.0,315.42822265625,0.0,0.0,0.0,92.0,28.49944305419922,64200.0,64000.0
